sample_name,cluster_label,class,subclass,donor_sex,region,cortical_layer,external_donor_name
SM-DD45X_S016_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,F,CgG,L5b,H200.1023
SM-DD45X_S017_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S018_E1-50,Exc L5 RORB LINC01202,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S019_E1-50,Exc L5-6 FEZF2 MYBPHL,Glutamatergic,L5/6 NP,F,CgG,L5b,H200.1023
SM-DD45X_S020_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S021_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S022_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S023_E1-50,Outlier L5-6 SST KLHDC8A,Exclude,Exclude,F,CgG,L5b,H200.1023
SM-DD45X_S024_E1-50,OPC L1-6 MYT1,Non-neuronal,OPC,F,CgG,L5b,H200.1023
SM-DD45X_S025_E1-50,Exc L5-6 FEZF2 CYP26B1,Glutamatergic,L5/6 NP,F,CgG,L5b,H200.1023
SM-DD45X_S026_E1-50,Exc L5 RORB LINC01202,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S027_E1-50,Exc L5 RORB LINC01202,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S028_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S029_E1-50,Exc L5 RORB LINC01202,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S030_E1-50,Exc L5 FEZF2 MORN2,Glutamatergic,L5 ET,F,CgG,L5b,H200.1023
SM-DD45X_S031_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S032_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,F,CgG,L5b,H200.1023
SM-DD45X_S033_E1-50,Exc L5-6 FEZF2 CYP26B1,Glutamatergic,L5/6 NP,F,CgG,L5b,H200.1023
SM-DD45X_S034_E1-50,Exc L5-6 FEZF2 CYP26B1,Glutamatergic,L5/6 NP,F,CgG,L5b,H200.1023
SM-DD45X_S035_E1-50,Exc L5-6 FEZF2 CYP26B1,Glutamatergic,L5/6 NP,F,CgG,L5b,H200.1023
SM-DD45X_S036_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S037_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S038_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L5b,H200.1023
SM-DD45X_S039_E1-50,Inh L5-6 PVALB STON2,GABAergic,PVALB,F,CgG,L5b,H200.1023
SM-DD45X_S040_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,F,CgG,L5b,H200.1023
SM-DD45X_S041_E1-50,Inh L5-6 LAMP5 SFTA3,GABAergic,LAMP5,F,CgG,L6,H200.1023
SM-DD45X_S042_E1-50,Exc L6 FEZF2 FAM95C,Glutamatergic,L6 CT,F,CgG,L6,H200.1023
SM-DD45X_S043_E1-50,Inh L5-6 LAMP5 SFTA3,GABAergic,LAMP5,F,CgG,L6,H200.1023
SM-DD45X_S044_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S045_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S046_E1-50,Exc L6 FEZF2 TBC1D26,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S047_E1-50,Inh L5-6 SST TH,GABAergic,SST,F,CgG,L6,H200.1023
SM-DD45X_S048_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,F,CgG,L6,H200.1023
SM-DD45X_S049_E1-50,Exc L6 FEZF2 TBCC,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S050_E1-50,Inh L3-5 SST MAFB,GABAergic,SST,F,CgG,L6,H200.1023
SM-DD45X_S051_E1-50,Exc L6 FEZF2 FAM95C,Glutamatergic,L6 CT,F,CgG,L6,H200.1023
SM-DD45X_S052_E1-50,Exc L6 FEZF2 TBCC,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S053_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S054_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S055_E1-50,Inh L1-6 LAMP5 CA13,GABAergic,LAMP5,F,CgG,L6,H200.1023
SM-DD45X_S056_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,F,CgG,L6,H200.1023
SM-DD45X_S057_E1-50,Exc L5 RORB LINC01202,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S058_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S059_E1-50,Exc L5-6 FEZF2 CYP26B1,Glutamatergic,L5/6 NP,F,CgG,L6,H200.1023
SM-DD45X_S060_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S061_E1-50,Donor L6 SLC17A7 RARRES2,Exclude,Exclude,F,CgG,L6,H200.1023
SM-DD45X_S063_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S064_E1-50,Micro L1-6 C1QC,Non-neuronal,Microglia,F,CgG,L6,H200.1023
SM-DD45X_S065_E1-50,Exc L6 FEZF2 FAM95C,Glutamatergic,L6 CT,M,CgG,L6,H200.1025
SM-DD45X_S066_E1-50,Exc L6 FEZF2 FAM95C,Glutamatergic,L6 CT,M,CgG,L6,H200.1025
SM-DD45X_S067_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,M,CgG,L6,H200.1025
SM-DD45X_S068_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,M,CgG,L6,H200.1025
SM-DD45X_S069_E1-50,Exc L6 FEZF2 FAM95C,Glutamatergic,L6 CT,M,CgG,L6,H200.1025
SM-DD45X_S070_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,CgG,L6,H200.1025
SM-DD45X_S071_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,M,CgG,L6,H200.1025
SM-DD45X_S072_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,CgG,L6,H200.1025
SM-DD45X_S081_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,V1C,L1,H200.1025
SM-DD45X_S082_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,V1C,L1,H200.1025
SM-DD45X_S083_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,V1C,L1,H200.1025
SM-DD45X_S084_E1-50,Inh L1-5 VIP KCNJ2,GABAergic,VIP,M,V1C,L1,H200.1025
SM-DD45X_S085_E1-50,Outlier L2-3 SST CALB1,Exclude,Exclude,M,V1C,L1,H200.1025
SM-DD45X_S086_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L1,H200.1025
SM-DD45X_S087_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,V1C,L1,H200.1025
SM-DD45X_S089_E1-50,Inh L1 LAMP5 NDNF,GABAergic,LAMP5,M,V1C,L5,H200.1025
SM-DD45X_S090_E1-50,Exc L5-6 THEMIS IL7R,Glutamatergic,L5/6 IT Car3,M,V1C,L5,H200.1025
SM-DD45X_S091_E1-50,Exc L5-6 FEZF2 MYBPHL,Glutamatergic,L5/6 NP,M,V1C,L5,H200.1025
SM-DD45X_S092_E1-50,Outlier L4-6 RORB TSHZ1,Exclude,Exclude,M,V1C,L5,H200.1025
SM-DD45X_S093_E1-50,Exc L6 THEMIS EGR3,Glutamatergic,IT,M,V1C,L5,H200.1025
SM-DD45X_S094_E1-50,Inh L5 PVALB CNTNAP3P2,GABAergic,PVALB,M,V1C,L5,H200.1025
SM-DD45X_S095_E1-50,Exc L5-6 FEZF2 MYBPHL,Glutamatergic,L5/6 NP,M,V1C,L5,H200.1025
SM-DD45X_S096_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,M,V1C,L5,H200.1025
SM-DD45X_S097_E1-50,Exc L3 LINC00507 PSRC1,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S098_E1-50,Inh L2-4 PVALB C8orf4,GABAergic,PVALB,F,CgG,L2,H200.1023
SM-DD45X_S099_E1-50,Exc L3 LINC00507 PSRC1,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S100_E1-50,Outlier L3 SLC17A7 RIN1,Exclude,Exclude,F,CgG,L2,H200.1023
SM-DD45X_S101_E1-50,Exc L3-5 RORB HSPB3,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S102_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S103_E1-50,Inh L1-4 LAMP5 DUSP4,GABAergic,LAMP5,F,CgG,L2,H200.1023
SM-DD45X_S104_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S113_E1-50,Exc L3-5 RORB HSPB3,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S114_E1-50,Exc L3 LINC00507 PSRC1,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S115_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S116_E1-50,Inh L1-4 LAMP5 DUSP4,GABAergic,LAMP5,F,CgG,L2,H200.1023
SM-DD45X_S117_E1-50,Exc L3-5 RORB HSPB3,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S118_E1-50,Exc L3 LINC00507 PSRC1,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S119_E1-50,Exc L3-5 RORB HSPB3,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S120_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,F,CgG,L2,H200.1023
SM-DD45X_S121_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S122_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S123_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S125_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S126_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S127_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S128_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,F,CgG,L5a,H200.1023
SM-DD45X_S129_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S130_E1-50,Outlier L3 SLC17A7 RIN1,Exclude,Exclude,F,CgG,L5a,H200.1023
SM-DD45X_S131_E1-50,Exc L3 LINC00507 PSRC1,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S132_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S133_E1-50,Exc L3-5 LINC00507 SLN,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S134_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S135_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,F,CgG,L5a,H200.1023
SM-DD45X_S136_E1-50,OPC L1-6 MYT1,Non-neuronal,OPC,F,CgG,L5a,H200.1023
SM-DD45X_S137_E1-50,Exc L5-6 FEZF2 CYP26B1,Glutamatergic,L5/6 NP,F,CgG,L6,H200.1023
SM-DD45X_S138_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S139_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S140_E1-50,Exc L6 FEZF2 FAM95C,Glutamatergic,L6 CT,F,CgG,L6,H200.1023
SM-DD45X_S141_E1-50,Exc L6 FEZF2 FAM95C,Glutamatergic,L6 CT,F,CgG,L6,H200.1023
SM-DD45X_S143_E1-50,Exc L5-6 FEZF2 MYBPHL,Glutamatergic,L5/6 NP,F,CgG,L6,H200.1023
SM-DD45X_S144_E1-50,Micro L1-6 C1QC,Non-neuronal,Microglia,F,CgG,L6,H200.1023
SM-DD45X_S145_E1-50,Exc L6 FEZF2 TBC1D26,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S146_E1-50,Outlier L1-6 RORB PTP4A2P1,Exclude,Exclude,F,CgG,L6,H200.1023
SM-DD45X_S147_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S148_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S149_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S150_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S151_E1-50,Exc L6 FEZF2 TBC1D26,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S152_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,F,CgG,L6,H200.1023
SM-DD45X_S153_E1-50,Exc L5-6 FEZF2 MYBPHL,Glutamatergic,L5/6 NP,F,CgG,L6,H200.1023
SM-DD45X_S154_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S155_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S156_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD45X_S157_E1-50,Exc L6 FEZF2 CPZ,Glutamatergic,L6 CT,F,CgG,L6,H200.1023
SM-DD45X_S158_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S159_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD45X_S160_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,F,CgG,L6,H200.1023
SM-DD45X_S161_E1-50,Inh L1-3 VIP ZNF322P1,GABAergic,VIP,M,V1C,L2,H200.1025
SM-DD45X_S162_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,V1C,L2,H200.1025
SM-DD45X_S163_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L2,H200.1025
SM-DD45X_S165_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L2,H200.1025
SM-DD45X_S166_E1-50,Outlier L2-3 SST CALB1,Exclude,Exclude,M,V1C,L2,H200.1025
SM-DD45X_S167_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L2,H200.1025
SM-DD45X_S168_E1-50,Oligo L4-6 MOBP COL18A1,Non-neuronal,Oligodendrocyte,M,V1C,L2,H200.1025
SM-DD45X_S169_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L3,H200.1025
SM-DD45X_S170_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L3,H200.1025
SM-DD45X_S171_E1-50,Inh L2-4 PVALB C8orf4,GABAergic,PVALB,M,V1C,L3,H200.1025
SM-DD45X_S172_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L3,H200.1025
SM-DD45X_S173_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L3,H200.1025
SM-DD45X_S174_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L3,H200.1025
SM-DD45X_S175_E1-50,Exc L2-4 RORB GRIK1,Glutamatergic,L4 IT,M,V1C,L3,H200.1025
SM-DD45X_S176_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,M,V1C,L3,H200.1025
SM-DD45X_S178_E1-50,Exc L6 THEMIS EGR3,Glutamatergic,IT,M,V1C,L6a,H200.1025
SM-DD45X_S179_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,M,V1C,L6a,H200.1025
SM-DD45X_S180_E1-50,Exc L5-6 THEMIS IL7R,Glutamatergic,L5/6 IT Car3,M,V1C,L6a,H200.1025
SM-DD45X_S181_E1-50,Exc L6 FEZF2 VWA2,Glutamatergic,L6 CT,M,V1C,L6a,H200.1025
SM-DD45X_S182_E1-50,Exc L6 THEMIS EGR3,Glutamatergic,IT,M,V1C,L6a,H200.1025
SM-DD45X_S183_E1-50,Exc L6 THEMIS EGR3,Glutamatergic,IT,M,V1C,L6a,H200.1025
SM-DD461_S098_E1-50,Inh L1-6 LAMP5 CA13,GABAergic,LAMP5,F,CgG,L6,H200.1023
SM-DD461_S099_E1-50,Exc L5-6 RORB LINC00320,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD461_S100_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD461_S101_E1-50,Inh L5-6 PVALB STON2,GABAergic,PVALB,F,CgG,L6,H200.1023
SM-DD461_S102_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD461_S103_E1-50,Exc L5-6 THEMIS GPR21,Glutamatergic,L5/6 IT Car3,F,CgG,L6,H200.1023
SM-DD461_S104_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,F,CgG,L6,H200.1023
SM-DD461_S105_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD461_S106_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD461_S107_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD461_S108_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD461_S109_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,F,CgG,L6,H200.1023
SM-DD461_S110_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,F,CgG,L6,H200.1023
SM-DD461_S111_E1-50,Inh L5-6 PVALB STON2,GABAergic,PVALB,F,CgG,L6,H200.1023
SM-DD461_S112_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,F,CgG,L6,H200.1023
SM-DD461_S113_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,CgG,L2,H200.1025
SM-DD461_S114_E1-50,Exc L3 LINC00507 PSRC1,Glutamatergic,IT,M,CgG,L2,H200.1025
SM-DD461_S115_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,CgG,L2,H200.1025
SM-DD461_S116_E1-50,Inh L3-5 SST MAFB,GABAergic,SST,M,CgG,L2,H200.1025
SM-DD461_S117_E1-50,Outlier L3 SLC17A7 RIN1,Exclude,Exclude,M,CgG,L2,H200.1025
SM-DD461_S118_E1-50,Exc L2-3 LINC00507 RPL9P17,Glutamatergic,IT,M,CgG,L2,H200.1025
SM-DD461_S119_E1-50,Inh L2-4 PVALB C8orf4,GABAergic,PVALB,M,CgG,L2,H200.1025
SM-DD461_S120_E1-50,Micro L1-6 C1QC,Non-neuronal,Microglia,M,CgG,L2,H200.1025
SM-DD461_S121_E1-50,Inh L3-5 SST MAFB,GABAergic,SST,M,CgG,L2,H200.1025
SM-DD461_S122_E1-50,Inh L5 PVALB CNTNAP3P2,GABAergic,PVALB,M,CgG,L2,H200.1025
SM-DD461_S123_E1-50,Inh L3-5 SST MAFB,GABAergic,SST,M,CgG,L2,H200.1025
SM-DD461_S124_E1-50,Exc L3 LINC00507 PSRC1,Glutamatergic,IT,M,CgG,L2,H200.1025
SM-DD461_S125_E1-50,Inh L1 VIP PCDH20,GABAergic,VIP,M,CgG,L2,H200.1025
SM-DD461_S126_E1-50,Outlier L1-3 SST OR2AD1P,Exclude,Exclude,M,CgG,L2,H200.1025
SM-DD461_S127_E1-50,Inh L1 ADARB2 ADAM33,GABAergic,VIP,M,CgG,L2,H200.1025
SM-DD461_S128_E1-50,OPC L1-6 MYT1,Non-neuronal,OPC,M,CgG,L2,H200.1025
SM-DD461_S129_E1-50,Exc L3-5 RORB CMAHP,Glutamatergic,IT,M,CgG,L5a,H200.1025
SM-DD461_S130_E1-50,Exc L3-5 RORB HSPB3,Glutamatergic,IT,M,CgG,L5a,H200.1025
SM-DD461_S131_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,M,CgG,L5a,H200.1025
SM-DD461_S132_E1-50,Exc L3-5 RORB HSPB3,Glutamatergic,IT,M,CgG,L5a,H200.1025
SM-DD461_S133_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,M,CgG,L5a,H200.1025
SM-DD461_S134_E1-50,Inh L5 PVALB CNTNAP3P2,GABAergic,PVALB,M,CgG,L5a,H200.1025
SM-DD461_S135_E1-50,Exc L3-5 RORB HSPB3,Glutamatergic,IT,M,CgG,L5a,H200.1025
SM-DD461_S136_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,CgG,L5a,H200.1025
SM-DD461_S137_E1-50,Inh L1-6 VIP RGS16,GABAergic,VIP,M,CgG,L5a,H200.1025
SM-DD461_S138_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,M,CgG,L5a,H200.1025
SM-DD461_S139_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,M,CgG,L5a,H200.1025
SM-DD461_S140_E1-50,Exc L3-5 RORB CD24,Glutamatergic,IT,M,CgG,L5a,H200.1025
SM-DD461_S142_E1-50,Inh L5 PVALB CNTNAP3P2,GABAergic,PVALB,M,CgG,L5a,H200.1025
SM-DD461_S143_E1-50,Inh L3-5 SST MAFB,GABAergic,SST,M,CgG,L5a,H200.1025
SM-DD461_S144_E1-50,Astro L1-6 FGFR3 ETNPPL,Non-neuronal,Astrocyte,M,CgG,L5a,H200.1025
SM-DD461_S146_E1-50,Inh L3-5 SST MAFB,GABAergic,SST,M,CgG,L5a,H200.1025
SM-DD461_S148_E1-50,Inh L5 PVALB CNTNAP3P2,GABAergic,PVALB,M,CgG,L5a,H200.1025
SM-DD461_S151_E1-50,Inh L5 PVALB CNTNAP3P2,GABAergic,PVALB,M,CgG,L5a,H200.1025
SM-DD461_S161_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,M,CgG,L5b,H200.1025
SM-DD461_S162_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,CgG,L5b,H200.1025
SM-DD461_S163_E1-50,Inh L5 PVALB CNTNAP3P2,GABAergic,PVALB,M,CgG,L5b,H200.1025
SM-DD461_S164_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,CgG,L5b,H200.1025
SM-DD461_S165_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,M,CgG,L5b,H200.1025
SM-DD461_S166_E1-50,Inh L3-5 SST MAFB,GABAergic,SST,M,CgG,L5b,H200.1025
SM-DD461_S167_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,CgG,L5b,H200.1025
SM-DD461_S168_E1-50,OPC L1-6 MYT1,Non-neuronal,OPC,M,CgG,L5b,H200.1025
SM-DD461_S169_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,M,CgG,L5b,H200.1025
SM-DD461_S170_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,CgG,L5b,H200.1025
SM-DD461_S171_E1-50,Outlier L5-6 SST KLHDC8A,Exclude,Exclude,M,CgG,L5b,H200.1025
SM-DD461_S172_E1-50,Inh L4-6 SST MTHFD2P6,GABAergic,SST,M,CgG,L5b,H200.1025
SM-DD461_S173_E1-50,Exc L4-5 RORB LCN15,Glutamatergic,IT,M,CgG,L5b,H200.1025
SM-DD461_S174_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,M,CgG,L5b,H200.1025
SM-DD461_S175_E1-50,Inh L1-4 LAMP5 DUSP4,GABAergic,LAMP5,M,CgG,L5b,H200.1025
SM-DD461_S176_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,M,CgG,L5b,H200.1025
SM-DD461_S177_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,M,CgG,L6,H200.1025
SM-DD461_S178_E1-50,Inh L5-6 PVALB FAM150B,GABAergic,PVALB,M,CgG,L6,H200.1025
SM-DD461_S179_E1-50,Inh L5-6 SST ISOC1,GABAergic,SST,M,CgG,L6,H200.1025
SM-DD461_S180_E1-50,Exc L4-5 RORB RPL31P31,Glutamatergic,IT,M,CgG,L6,H200.1025
SM-DD461_S181_E1-50,Inh L1-6 VIP PENK,GABAergic,VIP,M,CgG,L6,H200.1025
SM-DD461_S183_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,M,CgG,L6,H200.1025
SM-DD461_S184_E1-50,Oligo L4-6 OPALIN,Non-neuronal,Oligodendrocyte,M,CgG,L6,H200.1025
SM-DD461_S185_E1-50,Inh L5-6 PVALB STON2,GABAergic,PVALB,M,CgG,L6,H200.1025
SM-DD461_S187_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,M,CgG,L6,H200.1025
SM-DD461_S188_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,M,CgG,L6,H200.1025
SM-DD461_S189_E1-50,Exc L6 FEZF2 CPZ,Glutamatergic,L6 CT,M,CgG,L6,H200.1025
SM-DD461_S190_E1-50,Exc L5-6 FEZF2 MYBPHL,Glutamatergic,L5/6 NP,M,CgG,L6,H200.1025
SM-DD461_S191_E1-50,Exc L6 THEMIS LINC00343,Glutamatergic,IT,M,CgG,L6,H200.1025
SM-DD461_S192_E1-50,Micro L1-6 C1QC,Non-neuronal,Microglia,M,CgG,L6,H200.1025
SM-DD462_S001_E1-50,Inh L5 PVALB CNTNAP3P2,GABAergic,PVALB,F,CgG,L6,H200.1023
SM-DD462_S002_E1-50,Inh L5-6 LAMP5 SFTA3,GABAergic,LAMP5,F,CgG,L6,H200.1023
SM-DD462_S003_E1-50,Exc L6 FEZF2 KRT17,Glutamatergic,L6b,F,CgG,L6,H200.1023
SM-DD462_S004_E1-50,Exc L5-6 THEMIS TMEM233,Glutamatergic,IT,F,CgG,L6,H200.1023
